,days,infected,exposed,susceptible,recovered,total
0,0.0,20.0,0.0,980.0,0.0,1000.0
1,0.01,19.992,0.01764,979.98236,0.008,1000.0
2,0.02,19.984038480000002,0.035237346607008,979.964727373393,0.0159968,1000.0
3,0.03,19.976115339301217,0.052792159452579326,979.9471020858542,0.023990415392,1000.0
4,0.04,19.9682304774844,0.07030455783758707,979.9294841031503,0.031980861527720485,1000.0000000000001
5,0.05,19.960383794409083,0.08777466073314058,979.9118733911391,0.03996815371871425,1000.0
6,0.06,19.952575190212784,0.10520258678150128,979.8942699157693,0.04795230723647788,1000.0000000000001
7,0.07,19.94480456531026,0.12258845429699602,979.8766736430803,0.05593333731256299,1000.0000000000001
8,0.08,19.93707182039273,0.1399323812669278,979.8590845392017,0.06391125913868709,1000.0
9,0.09,19.92937685642711,0.15723448535248405,979.8415025703537,0.07188608786684418,1000.0
10,0.1,19.921719574655242,0.1744948838896422,979.8239277028458,0.07985783860941502,1000.0000000000001
11,0.11,19.91409987659316,0.19171369389007295,979.8063599030776,0.08782652643927712,1000.0
12,0.12,19.906517664030304,0.20889103204204076,979.7887991375378,0.09579216638991438,1000.0000000000001
13,0.13,19.898972839028776,0.22602701471130207,979.7712453728045,0.1037547734555265,1000.0000000000002
14,0.14,19.891465303922587,0.2431217579420008,979.7536985755444,0.11171436259113801,1000.0000000000001
15,0.15,19.8839949613169,0.26017537745756153,979.736158712513,0.11967094871270705,1000.0000000000002
16,0.16,19.87656171408729,0.27718798866158,979.718625750554,0.1276245466972338,1000.0000000000001
17,0.17,19.86916546537898,0.2941597066387114,979.7010996565996,0.13557517138286873,1000.0000000000002
18,0.18,19.861806118606108,0.3110906461555556,979.6835803976695,0.14352283756902032,1000.0000000000001
19,0.19,19.854483577450978,0.3279809216615408,979.6660679408712,0.15146756001646275,1000.0000000000002
20,0.2,19.84719774586332,0.34483064728980395,979.6485622533996,0.15940935344744314,1000.0000000000002
21,0.21,19.839948528059555,0.36163993685806883,979.6310633025367,0.16734823254578846,1000.0000000000002
22,0.22,19.832735828522047,0.3784089038695222,979.6135710556516,0.17528421195701227,1000.0000000000001
23,0.23,19.825559551998378,0.3951376615136868,979.5960854801997,0.1832173062884211,1000.0000000000001
24,0.24,19.818419603500605,0.4118263226672924,979.578606543723,0.19114753010922045,1000.0000000000001
25,0.25,19.811315888304538,0.42847499989514415,979.5611342138499,0.1990748979506207,1000.0000000000001
26,0.26,19.804248311949006,0.4450838054509887,979.5436684582942,0.2069994243059425,1000.0000000000001
27,0.27,19.79721678023513,0.4616528512783777,979.5262092448559,0.2149211236307221,1000.0
28,0.28,19.79022119922559,0.47818224901152906,979.5087565414202,0.22284001034281617,1000.0000000000001
29,0.29,19.783261475243926,0.4946721099761858,979.4913103159575,0.23075609882250642,1000.0000000000001
30,0.3,19.77633751487378,0.5111225451904723,979.4738705365233,0.23866940341260398,1000.0000000000002
31,0.31,19.769449224958212,0.5275336653657484,979.4564371712577,0.2465799384185535,1000.0000000000001
32,0.32,19.76259651259896,0.543905580907461,979.4390101883853,0.25448771810853676,1000.0000000000002
33,0.33,19.755779285155736,0.5602384019159932,979.4215895562149,0.26239275671357637,1000.0000000000002
34,0.34,19.748997450245504,0.5765322381875112,979.4041752431395,0.2702950684276387,1000.0000000000002
35,0.35000000000000003,19.74225091574178,0.592787199214809,979.3867672176359,0.27819466740773685,1000.0000000000003
36,0.36,19.735539589773914,0.6090033941881504,979.3693654482641,0.28609156777403355,1000.0000000000002
37,0.37,19.72886338072638,0.6251809319961085,979.3519699036679,0.2939857836099431,1000.0000000000002
38,0.38,19.722222197238082,0.6413199212264035,979.3345805525736,0.3018773289622336,1000.0000000000003
39,0.39,19.71561594820164,0.6574204701667378,979.3171973637908,0.30976621784112884,1000.0000000000002
40,0.4,19.709044542762694,0.6734826868056286,979.2998203062116,0.3176524642204095,1000.0000000000003
41,0.41000000000000003,19.7025078903192,0.6895066788332386,979.2824493488104,0.32553608203751455,1000.0000000000003
42,0.42,19.69600590052074,0.7054925536422035,979.2650844606437,0.3334170851936422,1000.0000000000003
43,0.43,19.689538483267814,0.7214404183284588,979.2477256108501,0.34129548755385053,1000.0000000000003
44,0.44,19.683105548711165,0.7373503796920625,979.2303727686499,0.34917130294715765,1000.0000000000003
45,0.45,19.676707007251064,0.7532225442380166,979.2130259033446,0.35704454516664214,1000.0000000000003
46,0.46,19.67034276953664,0.769057018177086,979.195684984317,0.36491522796954257,1000.0000000000003
47,0.47000000000000003,19.66401274646518,0.7848539074266153,979.1783499810311,0.3727833650773572,1000.0000000000003
48,0.48,19.657716849181448,0.8006133176113428,979.1610208630316,0.3806489701759433,1000.0000000000003
49,0.49,19.651454989077,0.816335354064213,979.1436975999435,0.38851205691561586,1000.0000000000003
50,0.5,19.645227077789496,0.8320201218271859,979.1263801614724,0.39637263891124663,1000.0000000000003
51,0.51,19.639033027202036,0.8476677256520451,979.1090685174039,0.4042307297423624,1000.0000000000003
52,0.52,19.63287274944246,0.8632782700012026,979.0917626376034,0.4120863429532432,1000.0000000000002
53,0.53,19.626746156882685,0.8788518590485025,979.0744624920161,0.41993949205302017,1000.0000000000002
54,0.54,19.62065316213803,0.8943885966800209,979.0571680506665,0.4277901905157732,1000.0000000000005
55,0.55,19.614593678066534,0.9098885864948654,979.0398792836584,0.43563845178062843,1000.0000000000003
56,0.56,19.608567617768298,0.9253519318059706,979.0225961611743,0.44348428925185507,1000.0000000000003
57,0.5700000000000001,19.6025748945848,0.9407787356408932,979.0053186534758,0.4513277162989624,1000.0000000000005
58,0.58,19.59661542209825,0.9561691007426029,978.9880467309029,0.4591687462567963,1000.0000000000005
59,0.59,19.590689114130896,0.9715231295702726,978.9707803638737,0.4670073924256356,1000.0000000000006
60,0.6,19.584795884744384,0.9868409243000662,978.9535195228848,0.47484366807128797,1000.0000000000006
61,0.61,19.578935648239085,1.0021225868259231,978.9362641785103,0.4826775864251857,1000.0000000000006
62,0.62,19.57310831915344,1.0173682187603421,978.9190143014023,0.49050916068448136,1000.0000000000006
63,0.63,19.5673138122633,1.0325779214351616,978.9017698622899,0.49833840401214274,1000.0000000000005
64,0.64,19.561552042581265,1.047751795902339,978.8845308319799,0.5061653295370481,1000.0000000000005
65,0.65,19.555822925356036,1.0628899429347272,978.8672971813556,0.5139899503540806,1000.0000000000005
66,0.66,19.550126376071763,1.077992463026848,978.8500688813776,0.5218122795242229,1000.0000000000003
67,0.67,19.544462310447386,1.0930594563956662,978.8328459030828,0.5296323300746516,1000.0000000000003
68,0.68,19.538830644435997,1.1080910229813574,978.8156282175843,0.5374501149988306,1000.0000000000005
69,0.6900000000000001,19.533231294224183,1.1230872624480783,978.7984157960716,0.545265647256605,1000.0000000000005
70,0.7000000000000001,19.52766417623139,1.1380482741847306,978.78120860981,0.5530789397742947,1000.0000000000005
71,0.71,19.522129207109266,1.1529741573057255,978.7640066301407,0.5608900054447872,1000.0000000000005
72,0.72,19.516626303741035,1.1678650106517454,978.7468098284801,0.5686988571276309,1000.0000000000006
73,0.73,19.51115538324084,1.182720932790503,978.7296181763201,0.5765055076491273,1000.0000000000006
74,0.74,19.505716362953127,1.1975420220174984,978.7124316452275,0.5843099698024237,1000.0000000000006
75,0.75,19.50030916045198,1.2123283763567745,978.6952502068442,0.5921122563476049,1000.0000000000006
