,days,infected,exposed,susceptible,recovered,total
0,0.0,200.0,0.0,9800.0,0.0,10000.0
1,0.01,199.86,0.1764,9799.8236,0.14,10000.0
2,0.02,199.7204508,0.35232054702264004,9799.647326652977,0.27990200000000004,10000.0
3,0.03,199.58135112553404,0.5277630042870081,9799.471179554619,0.41970631556000004,10000.000000000002
4,0.04,199.44269970575473,0.7027287311282457,9799.29515830177,0.559413261347874,10000.0
5,0.05,199.30449527342296,0.8772190830086606,9799.119262492426,0.6990231511419023,10000.000000000002
6,0.06,199.16673656489758,1.051235411528805,9798.94349172574,0.8385362978332984,10000.0
7,0.07,199.0294223201252,1.2247790644385246,9798.767845602008,0.9779530134287268,10000.0
8,0.08,198.89255128263,1.3978513856479742,9798.592323722669,1.1172736090528144,9999.999999999998
9,0.09,198.75612219950344,1.5704537152386018,9798.416925690308,1.2564983949506554,10000.0
10,0.1,198.62013382139426,1.7425873894741013,9798.241651108641,1.3956276804903078,10000.0
11,0.11,198.48458490249823,1.9142537408113334,9798.066499582525,1.534661774165284,10000.0
12,0.12,198.3494742005481,2.0854540979112146,9797.891470717943,1.6736009835970327,9999.999999999998
13,0.13,198.21480047680353,2.2561897856495765,9797.716564122009,1.8124456155374165,10000.000000000002
14,0.14,198.08056249604107,2.426462125127992,9797.54177940296,1.951195975871179,10000.0
15,0.15,197.9467590265441,2.59627243368457,9797.367116170153,2.089852369618408,10000.0
16,0.16,197.8133888400929,2.765622024904722,9797.192574034065,2.2284151009369886,10000.0
17,0.17,197.68045071195465,2.934512208631893,9797.018152606288,2.3668844731250536,10000.0
18,0.18,197.54794342087354,3.1029442909782663,9796.843851499525,2.505260788623422,10000.0
19,0.19,197.41586574906088,3.2709195743354345,9796.669670327587,2.6435443490180335,10000.0
20,0.2,197.2842164821852,3.4384393573850396,9796.495608705389,2.781735455042376,10000.000000000002
21,0.21,197.15299440936244,3.6055049351093844,9796.32166624895,2.9198344065799056,10000.000000000002
22,0.22,197.0221983231461,3.772117598802012,9796.147842575387,3.0578415026664594,10000.000000000002
23,0.23,196.8918270195175,3.9382786360782553,9795.974137302914,3.1957570414926617,10000.000000000002
24,0.24,196.761879297876,4.103989330885755,9795.800550050833,3.333581320406324,10000.000000000002
25,0.25,196.63235396102925,4.269250963514948,9795.627080439543,3.471314635914837,10000.000000000002
26,0.26,196.50324981518355,4.434064810609529,9795.45372809052,3.608957283687557,10000.000000000002
27,0.27,196.37456566993413,4.598432145176874,9795.280492626332,3.7465095585581856,10000.0
28,0.28,196.24630033825554,4.762354236598441,9795.10737367062,3.8839717545271393,10000.000000000002
29,0.29,196.11845263649195,4.925832350640138,9794.934370848105,4.021344164763918,10000.000000000002
30,0.3,195.99102138434768,5.088867749462663,9794.761483784581,4.158627081609462,10000.0
31,0.31,195.86400540487756,5.251461691631809,9794.588712106914,4.295820796578505,10000.000000000002
32,0.32,195.7374035244774,5.413615432128744,9794.416055443033,4.432925600361919,10000.000000000002
33,0.33,195.61121457287453,5.575330222360265,9794.243513421938,4.569941782829053,10000.000000000002
34,0.34,195.48543738311824,5.736607310169012,9794.071085673684,4.706869633030065,10000.000000000002
35,0.35000000000000003,195.3600707915704,5.897447939843658,9793.898771829388,4.843709439198248,10000.0
36,0.36,195.23511363789598,6.057853352129076,9793.726571521223,4.980461488752347,10000.000000000002
37,0.37,195.1105647650537,6.217824784236466,9793.554484382412,5.117126068298874,10000.0
